id,type,title,alt_text,area,system,collection,color,color_source,chip_description,shot_type,setting,market,date,quality,website_ready,tags,drive_path,web_copy
f34dd3710a01,photo,Two installers inside GatorGuard work trailer,Two GatorGuard Concrete Coatings installers in branded shirts standing inside a work trailer with buckets and equipment,not_visible,not_applicable,,,,,team_or_portrait,,Indianapolis,2025-05-07,4,False,installers; crew; team photo; work trailer; gatorguard shirts; buckets; equipment; branded apparel,Installer Photos with People/IMG_5925 2.HEIC,m/f34dd3710a01.jpg
9cea7670d53e,photo,Two installers posing inside work truck,Two GatorGuard installers in branded shirts posing inside a work truck loaded with buckets and coating equipment,not_visible,not_applicable,,,,,team_or_portrait,,Indianapolis,2025-05-07,4,False,installers; crew; work truck; gatorguard shirts; buckets; equipment; gloves; team photo,Installer Photos with People/IMG_5926 2.HEIC,m/9cea7670d53e.jpg
e0a2252acac3,photo,Two installers posing inside work trailer,"Two GatorGuard installers in branded shirts posing inside a work trailer with buckets, ladders and coating supplies",not_visible,not_applicable,,,,,team_or_portrait,,Indianapolis,2025-05-07,4,False,installers; crew; work trailer; gatorguard shirts; equipment; buckets; ladders; team photo,Installer Photos with People/IMG_5927 2.HEIC,m/e0a2252acac3.jpg
94494d94bc44,photo,Crew mixing coating materials inside work trailer,Two installers prepping buckets and coating supplies inside a work trailer during a floor coating job,not_visible,not_applicable,,,,,in_progress,,Indianapolis,2025-05-07,3,False,installers; crew; work trailer; mixing materials; buckets; equipment; prep work; in progress,Installer Photos with People/IMG_5928 2.HEIC,m/94494d94bc44.jpg
7feaef74340f,photo,Two installers mixing materials inside work trailer,Two GatorGuard installers mixing coating materials among buckets and supplies inside a work trailer,not_visible,not_applicable,,,,,crew_working,,Indianapolis,2025-05-07,3,False,installers; crew; work trailer; mixing; buckets; supplies; behind the scenes; prep,Installer Photos with People/IMG_5929 2.HEIC,m/7feaef74340f.jpg
362b579bfc70,photo,Installer with sprayer inside work trailer,"Installer holding a pump sprayer inside a work trailer with buckets, tools and coating supplies.",not_visible,not_applicable,,,,,crew_working,,Indianapolis,2025-05-07,3,False,installers; installer; crew; work trailer; sprayer; buckets; tools; equipment; supplies; prep,Installer Photos with People/IMG_5930 2.HEIC,m/362b579bfc70.jpg
73704a00818f,photo,Installer mixing coating inside work trailer,Installer in gray shirt pouring coating product into a mixing cup inside a work trailer with buckets and tools,not_visible,not_applicable,,,,,crew_working,,Indianapolis,2025-05-07,3,False,installers; installer; crew working; mixing epoxy; work trailer; buckets; tools; in progress; coating prep,Installer Photos with People/IMG_5931 2.HEIC,m/73704a00818f.jpg
a585b3f49c67,photo,Installer mixing coating inside work trailer,Installer in gray shirt pouring coating from a jug into a cup inside a work trailer with buckets and supplies,not_visible,not_applicable,,,,,crew_working,,Indianapolis,2025-05-07,3,False,installers; installer; mixing coating; work trailer; buckets; in progress; crew; supplies; epoxy prep,Installer Photos with People/IMG_5932 2.HEIC,m/a585b3f49c67.jpg
19667db2f303,photo,Two installers prepping equipment inside work trailer,Two GatorGuard installers organizing coating supplies and a generator inside a work trailer,not_visible,not_applicable,,,,,crew_working,,Indianapolis,2025-05-07,3,False,installers; crew; work trailer; equipment; generator; supplies; prep; GatorGuard shirts,Installer Photos with People/IMG_5933 2.HEIC,m/19667db2f303.jpg
74ea9848b8d1,photo,Two installers inside GatorGuard work trailer,"Two GatorGuard installers standing inside a work trailer with buckets, tools and coating supplies",not_visible,not_applicable,,,,,team_or_portrait,,Indianapolis,2025-05-07,4,False,installers; crew; work trailer; buckets; tools; supplies; gatorguard shirts; behind the scenes,Installer Photos with People/IMG_5934 2.HEIC,m/74ea9848b8d1.jpg
357cd50ab6c1,photo,Two installers inside GatorGuard work trailer,"Two GatorGuard installers in branded shirts standing inside a work trailer with buckets, tools and coating supplies",not_visible,not_applicable,,,,,team_or_portrait,,Indianapolis,2025-05-07,4,False,installers; crew; work trailer; buckets; tools; coating supplies; branded shirts; equipment,Installer Photos with People/IMG_5935 2.HEIC,m/357cd50ab6c1.jpg
8a21d557777b,photo,Two installers giving thumbs up in work trailer,"Two GatorGuard installers give thumbs up inside a work trailer stocked with buckets, tools and coating supplies",not_visible,not_applicable,,,,,team_or_portrait,,Indianapolis,2025-05-07,4,False,installers; crew; thumbs up; work trailer; tools; buckets; gatorguard shirts; job supplies; team,Installer Photos with People/IMG_5936 2.HEIC,m/8a21d557777b.jpg
cc15c9f3ffd3,photo,Installer pouring tan base coat on patio,GatorGuard installer pouring tan coating onto an exterior concrete patio beside a house,patio_or_porch,unknown,,,,"tan liquid coating being poured, no chips visible yet",in_progress,residential,Indianapolis,2025-05-07,3,False,installers; installer; crew working; patio; pouring coating; base coat; in progress; exterior concrete; bucket; house exterior,Installer Photos with People/IMG_5937 2.HEIC,m/cc15c9f3ffd3.jpg
538289e65a7a,photo,Installer pouring tan coating on backyard patio,Installer pouring tan base coat onto a concrete patio outside a white-sided home during floor coating installation,patio_or_porch,unknown,,,,,in_progress,residential,Indianapolis,2025-05-07,3,False,installers; installer; crew working; patio; pouring coating; base coat; in progress; residential; exterior; concrete patio,Installer Photos with People/IMG_5938 2.HEIC,m/538289e65a7a.jpg
73192f2d0e48,photo,Installer pouring base coat on back patio,"Installer pouring tan base coating on a concrete patio beside a house with white siding, during floor coating install",patio_or_porch,unknown,,,,,crew_working,residential,Indianapolis,2025-05-07,4,False,installers; installer; pouring coating; base coat; patio; in progress; residential; concrete prep; crew; exterior,Installer Photos with People/IMG_5939 2.HEIC,m/73192f2d0e48.jpg
05de39eb8bfb,photo,Installer spreading yellow coating on worn patio,Installer spreading yellow-tinted coating over a worn concrete patio beside a house with siding and a wood deck,patio_or_porch,unknown,,,,,crew_working,residential,Indianapolis,2025-05-07,3,False,installers; installer; crew working; patio; coating application; yellow base coat; worn concrete; squeegee; exterior; in progress,Installer Photos with People/IMG_5940 2.HEIC,m/05de39eb8bfb.jpg
595e2fbeeea0,photo,Installer spreading tan coating on patio concrete,"Installer squeegeeing tan coating over worn concrete patio beside house siding, coating in progress",patio_or_porch,unknown,,,,,in_progress,residential,Indianapolis,2025-05-07,3,False,installers; installer; crew working; in progress; patio; squeegee; tan coating; concrete prep; exterior; house siding,Installer Photos with People/IMG_5941 2.HEIC,m/595e2fbeeea0.jpg
3539289438a3,photo,Installer prepping concrete patio beside house,"Installer using a long handled scraper to prep a concrete patio next to a light gray house, coating work in progress",patio_or_porch,bare_concrete,,,,,crew_working,residential,Indianapolis,2025-05-07,3,False,installers; installer; crew working; concrete prep; grinding; patio; residential; in progress; yellow tape; house siding; bare concrete,Installer Photos with People/IMG_5942 2.HEIC,m/3539289438a3.jpg
d9245bc1cc50,photo,Installer prepping backyard patio floor,"Installer grinding and cleaning a concrete patio beside a house, preparing for floor coating",patio_or_porch,bare_concrete,,,,,in_progress,residential,Indianapolis,2025-05-07,4,False,installers; installer; patio; in progress; surface prep; grinding; exterior concrete; wet concrete; crew working,Installer Photos with People/IMG_5943 2.HEIC,m/d9245bc1cc50.jpg
f890694045cb,photo,Installer spreading base coat on exterior concrete,GatorGuard installer spreading tan base coat over worn exterior concrete slab during coating installation,patio_or_porch,unknown,,,,tan yellow base coat being spread over worn concrete,in_progress,residential,Indianapolis,2025-05-07,3,False,installers; installer; crew working; in progress; base coat; squeegee; exterior concrete; patio; bucket; residential,Installer Photos with People/IMG_5944 2.HEIC,m/f890694045cb.jpg
d8c313655e04,photo,Installer spreading base coat on outdoor concrete,"GatorGuard installer squeegeeing a tan base coat over outdoor concrete beside a house, coating in progress",patio_or_porch,unknown,,,,,crew_working,residential,Indianapolis,2025-05-07,4,False,installers; installer; crew working; base coat; squeegee; outdoor concrete; in progress; gatorguard shirt; residential,Installer Photos with People/IMG_5945 2.HEIC,m/d8c313655e04.jpg
730a9f3fe14e,photo,Two GatorGuard installers at open garage,Two GatorGuard Concrete Coatings installers standing by an open garage with a driveway and yard behind them,driveway_or_walkway,not_applicable,,,,,team_or_portrait,residential,Indianapolis,2025-05-07,4,False,installers; crew; gatorguard shirts; garage; driveway; residential; team photo; work day,Installer Photos with People/IMG_5946 2.HEIC,m/730a9f3fe14e.jpg
7f4ea2da4fc9,photo,Installer prepping exterior concrete slab by truck,"GatorGuard installer kneeling while prepping an exterior concrete slab, with grinder and branded box truck at a house",driveway_or_walkway,unknown,,,,,crew_working,residential,Indianapolis,2025-05-07,4,False,installers; installer; crew working; surface prep; grinder; box truck; gator logo; exterior concrete; residential; in progress,Installer Photos with People/IMG_5947 2.HEIC,m/7f4ea2da4fc9.jpg
3f9816283e0e,photo,Installer with grinder and vacuum outside garage,GatorGuard installer standing with a concrete grinder and green vacuum outside a residential garage during floor prep,driveway_or_walkway,not_applicable,,,,,crew_working,residential,Indianapolis,2025-05-07,4,False,installers; installer; crew; grinder; vacuum; dust extractor; garage; prep work; driveway; gatorguard shirt,Installer Photos with People/IMG_5948 2.HEIC,m/3f9816283e0e.jpg
5aecdad42931,photo,Crew prepping garage with vacuum equipment,"Two GatorGuard crew members prepping a residential garage with green vacuum equipment and hoses, one giving a thumbs up.",garage,unknown,,,,,crew_working,residential,Indianapolis,2025-05-07,4,False,installers; crew; garage; prep work; vacuum equipment; grinding; thumbs up; residential; in progress; gatorguard branding,Installer Photos with People/IMG_5949 2.HEIC,m/5aecdad42931.jpg
ef035abd92ee,photo,Crew member with vacuum at residential garage job,GatorGuard crew member giving thumbs up beside green vacuum equipment at a residential garage,garage,not_applicable,,,,,crew_working,residential,Indianapolis,2025-05-07,4,False,installers; crew; installer; vacuum; dust collection; garage; in progress; thumbs up; equipment; residential; branding,Installer Photos with People/IMG_5950 2.HEIC,m/ef035abd92ee.jpg
d75eae791e10,photo,Crew prepping residential garage floor with vacuums,Two GatorGuard crew members with green vacuum equipment prepping a residential garage floor before coating,garage,not_applicable,,,,,in_progress,residential,Indianapolis,2025-05-07,4,False,installers; crew; garage; prep work; grinding; vacuum equipment; residential; in progress,Installer Photos with People/IMG_5951 2.HEIC,m/d75eae791e10.jpg
